,tweet
1072,"['sometimes', 'makes', 'anxious', 'thinking', 'smoking']"
1073,"['anxious', 'promot']"
1074,"['getting', 'anxious', 'reason']"
1075,"['im', 'anxious', 'heres', 'yoongi', 'singing', 'calm', 'nerves', 'oh', 'officially', 'taejins', 'month', 'too']"
1076,"['bubs', 'friends', 'think', 'weird', 'having', 'dis', 'twitter', 'rlly', 'makes', 'feel', 'insecure', 'anxious']"
1077,"['i', 'university', 'hour', 'exams', 'starts', 'i', 'makes', 'anxious', 'already', 'checked', 'date', 'room', 'number', 'times', 'bug', 'still']"
1078,"['i', 'havent', 'fucking', 'eaten', 'god', 'knows', 'long', 'know', 'im', 'gonna', 'feel', 'worse', 'i', 'dont', 'eat', 'im', 'wayyyyyy', 'anxious', 'stressed', 'eat', 'plus', 'like', 'bowls', 'im', 'gonna', 'fucking', 'fruit', 'fly', 'gets', 'space', 'im', 'trying', 'clean']"
1079,"['i', 'mean', 'i', 'experienced', 'great', 'deal', 'anxiety', 'i', 'cash', 'paycheck', 'thing', 'is', 'wasn', 't', 'check', 'containing', 'millions', 'dollars', 'insider', 'trading', 'i', 'anxious', 'bc', 'i', 'need', 'eat', 'bc', 'i', 'wanted', 'avoid', 'detection', 'federal', 'author']"
1080,"['i', 'm', 'anxious', 'ball', 'rn']"
1081,"['i', 'bit', 'anxious', 'i', 'good', 'thanks', 'car']"
1082,"['anxious', 'af']"
1083,"['im', 'uneasy', 'anxious', 'today']"
1084,"['i', 'anxious', 'bean', 'flirt', 'usually', 'i', 'best']"
1085,"['currently', 'day', 'school', 'feel', 'shaky', 'nauseous', 'lol']"
1086,"['trying', 'anxious', 'ass', 'mind']"
1087,"['hey', 'pls', 'dont', 'ratio', 'reply', 'priv', 'makes', 'anxious']"
1088,"['a', 'lil', 'anxious', 'today', 'good', 'that', 'wbu']"
1089,"['me', 'i', 'face', 'talk', 'people', 'today', 'me', 'people', 'cannot', 'face', 'when', 'i', 'am', 'today', 'pretending', 'happy', 'exhausting']"
1090,"['mom', 'sent', 'paragraph', 'shes', 'proud', 'knows', 'im', 'anxious', 'school', 'kinda', 'getting', 'bad', 'insomnia', 'wave', 'brb', 'gonna', 'middle', 'class', 'lt', '3', 'po']"
1091,"['i', 'am', 'anxious', 'bc', 'things', 'rn']"
1092,"['i', 'bad', 'mood', 'i', 'v', 'stressed', 'v', 'anxious', 'head', 'v', 'hurts', 'i', 'think', 'mother', 'going', 'yell', 'me', 'that', 's', 'all']"
1093,"['i', 'anxi']"
1094,"['kinda', 'wanna', 'socialize', 'w', 'friends', 'feel', 'awkward', 'anxi']"
1095,"['had', 'send', 'email', 'teacher', 'feeling', 'anxi']"
1096,"['day', 'extremely', 'anxious', 'ab', 'chapter', 'hi', 'drop', 'pics', 'sskk', 'skk', 'thx']"
1097,"['me', 'trying', 'explain', 'i', 'chronically', 'anxious', 'i', 'do', 'not', 'like', 'uncertainty', 'my', 'husband', 'i', 'am', 'convinced', 'like', 'certainti']"
1098,"['i', 'm', 'goddamn', 'anxi']"
1099,"['wake', 'feed', 'cats', 'make', 'coffee', 'think', 'breakfast', 'dont', 'want', 'eat', 'probably', 'depression', 'start', 'feel', 'anxious', 'eat', 'shitty', 'i', 'meds', 'feeling', 'anxious', 'panic', 'attack', 'smoke', 'weed', 'feel', 'guilty', 'and', 'repeat']"
1100,"['waiting', 'makes', 'anxi']"
1101,"['im', 'anxious', 'today', 'ughhh']"
1102,"['im', 'anxious', 'today', 'im', 'shak']"
1103,"['sometimes', 'i', 'forget', 'old', 'i', 'i', 'facebook', 'people', 'i', 'went', 'high', 'school', 'getting', 'married', 'having', 'nd', 'rd', 'children', 'then', 'i', 'anxious', 'i', 'do', 'not', 'want', 'stuff', 'it', 'is', 'like', 'i', 'doing']"
1104,"['today', 'day', 'smokin', 'till', 'christmas', 'nd', 'im', 'anxious', 'af']"
1105,"['i', 'have', 'anxiety', 'you', 'cannot', 'simply', 'leave', 'me', 'anxious', 'until', 'lat']"
1106,"['right', 'like', 'fuck', 'im', 'excited', 'supes', 'anxious', 'darn', 'reason']"
1107,"['i', 'am', 'getting', 'anxious', 'kskskk']"
1108,"['i', 'am', 'anxious', 'anxiety', 'making', 'anxious']"
1109,"['i', 'anxious', 'fancam', 'know', 'turn', 'well', 'afraid']"
1110,"['i', 'am', 'getting', 'anxious']"
1111,"['tomorrow', 'im', 'anxious', 'bro', 'lol']"
1112,"['phone', 'calls', 'terrify', 'like', 'calling', 'rogers', 'i', 'derive', 'calm', 'seeing', 'facial', 'expressions', 'all', 'family', 'interviews', 'virtual', 'i', 'need', 'families', 'require', 'warmth', 'eyes', 'a', 'bit', 'strange', 'psychology', 'anxious']"
1113,"['i', 'agree', 'definitely', 'didnt', 'know', 'i', 'hate', 'tell', 'people', 'im', 'anxious', 'wreck']"
1114,"['im', 'airport', 'dont', 'board', 'flight', 'hours', 'waiting', 'gate', 'makes', 'anxious', 'im', 'hiding', 'bathroom']"
1115,"['person', 'do', 'not', 'judge', 'telling', 'stories', 'feel', 'anxi']"
1116,"['making', 'petition', 'called', 'stop', 'actually', 'blocking', 'cuz', 'makes', 'anxious', 'ur', 'actually', 'mad']"
1117,"['tell', 'im', 'worried', 'abt', 'finals', 'bc', 'im', 'stressed', 'ive', 'compartmentalized', 'way', 'head', 'day', 'anxious', 'panic', 'mod']"
1118,"['hell', 'no', 'thing', 'makes', 'anxi']"
1119,"['probably', 'excited', 'anxious', 'rushed', 'sees', 'free', 'play', 'him', 'it', 's', 'obvious', 'footwork', 'mechanics', 'he', 'does', 'not', 'complete', 'properly', 'misses']"
1120,"['anyonr', 'call', 'i', 'feel', 'bad', 'fuck', 'anxious', 'fuck']"
1121,"['i', 'am', 'anxious', 'rn']"
1122,"['sometimes', 'i', 'feel', 'like', 'screaming', 'complete', 'lockdown', 'no', 'i', 'heard', 'shops', 'going', 'open', 'soon', 'i', 'lockdown', 'far', 'longer', 'thanks', 'anxious', 'mother', 'i', 'am', 'introvert', 'grown', 'very', 'tired', 'of', 'this', 'already']"
1123,"['be', 'anxious', 'today', 'and', 'tomorrow']"
1124,"['i', 'm', 'good', 'speaking', 'expressing', 'ideas', 'guy', 'successfully', 'feel', 'anxi']"
1125,"['yeh', 'i', 'social', 'anxiety', 'i', 'anxious', 'i', 'okay', 'end', 'thanks', 'ask']"
1126,"['new', 'tablets', 'got', 'doctor', 'incredible', 'pop', 'soon', 'im', 'anxious', 'majority', 'physical', 'symptoms', 'away', 'allowing', 'funct']"
1127,"['the', 'differences', 'obvious', 'year', 'old', 'able', 'choose', 'what', 'is', 'right', 'and', 'i', 'am', 'fucking']"
1128,"['i', 'am', 'going', 'lie', 'i', 'am', 'tired', 'hearing', 'resilient', 'teachers', 'are', 'amp', 'need', 'resilient', 'pandemic', 'i', 'am', 'feeling', 'resilient', 'i', 'am', 'feeling', 'exhausted', 'anxious', 'stressed', 'worried', 'ss', 'lacking', 'work', 'life', 'balance']"
1129,"['im', 'dead', 'im', 'alive', 'im', 'dead']"
1130,"['tw', 'anxiety', 'yall', 'moment', 'sumn', 'cryptic', 'post', 'allude', 'anxious', 'kind', 'guilty', 'have', 'not', 'e', 'referring', 'to']"
1131,"['im', 'anxious', 'lol']"
1132,"['im', 'sorry', 'im', 'replying', 'rn', 'i', 'am', 'anxious', 'face', 'reveal']"
1133,"['i', 'anxious', 'i', 'watched', 'dear', 'diary', 'video', 'calm', 'i', 'am', 'sad', 'boys', 'are', 'not', 'friend']"
1134,"['it', 'is', 'sort', 'working', 'spend', 'time', 'anxious', 'money', 'said', 'asshole', 'it', 'is', 'close', 'but', 'lol', 'self', 'care']"
1135,"['let', 'bunch', 'coffee', 'eat', 'anxious']"
1136,"['she', 'wants', 'try', 'come', 'work', 'till', '15', 'i', 'gotta', 'prep', 'dinner', 'tonight', 'i', 'in', 'im', 'frazzled', 'anxious', 'mess', 'wants', 'fulltime', 'job', 'consistent', 'hours', 'decent', 'organization', 'ask']"
1137,"['i', 'feel', 'anxious', 'nowhere']"
1138,"['oof', 'im', 'getting', 'anxi']"
1139,"['12', '98', 'mom', 'experienced', 'unimaginable', 'pain', 'bringing', 'world', 'this', 'year', 'i', 'experienced', 'unimaginable', 'pain', 'watching', 'leave', 'world', 'brought', 'into', 'im', 'feeling', 'anxious', 'tomorrow']"
1140,"['im', 'getting', 'anxious', 'wait']"
1141,"['my', 'anxious', 'ass']"
1142,"['im', 'extremely', 'anxious', 'im', 'big', 'changes', 'like', 'commitment', 'issues', 'im', 'literally', 'lose', 'fucking', 'mind']"
1143,"['identify', 'im', 'anxi']"
1144,"['the', 'past', 'days', 'ive', 'felt', 'anxious', 'reason']"
1145,"['i', 'feel', 'anxious', 'rn']"
1146,"['ahhhhh', 'why', 'i', 'anxious', 'therapy']"
1147,"['realised', 'needed', 'wee', 'bit', 'help', 'mental', 'health', 'im', 'weaned', 'current', 'antidepressants', 'ive', 'years', 'new', 'one', 'positive', 'stories', 'tips', 'citalopram', 'pls', 'dm', 'anxiousx']"
1148,"['and', 'i', 'hear', 'parents', 'i', 'deflecting', 'responsibility', 'asking', 'decisions', 'like', 'taking', 'cats', 'vet', 'i', 'am', 'awake', 'i', 'am', 'crying', 'fucking', 'tired', 'anxious']"
1149,"['hi', 'pls', 'dont', 'quote', 'priv', 'makes', 'anxious', 'carrd', 'thank', 'u']"
1150,"['because', 'it', 'is', 'months', 'i', 'wake', 'chest', 'pain', 'feeling', 'anxious', 'it', 's', 'hardest', 'day', 'start', 'day', 'like', 'that']"
1151,"['lol', 'times', 'luckily', 'i', 'assume', 'anxiety', 'me', 'have', 'experienced', 'bad', 'breathing', 'issues', 'especially', 'couple', 'times', 'sick', 'anxious', 'didnt', 'escalate', 'long']"
1152,"['finally', 'getting', 'license', 'worked', 'today', 'months', 'having', 'wait', 'hopefully', 'ok', 'im', 'anxi']"
1153,"['things', 'rlly', 'anxious', 'heres', 'regular', 'on']"
1154,"['the', 'problem', 'sharing', 'content', 'online', 'access', 'it', 'im', 'anxious', 'crossfire', 'excitedly', 'wanting', 'share', 'ive', 'working', 'equally', 'terrified', 'draw', 'inspiration', 'ideas', 'credit']"
1155,"['im', 'vvv', 'anxious', 'reviews', 'im', 'planning', 'submit', 'minute', 'hnggg']"
1156,"['i', 'am', 'feeling', 'anxious', 'working', 'tomorrow']"
1157,"['fact', 'school', 'january', 'dont', 'class', 'schedule', 'making', 'anxi']"
1158,"['lowkey', 'anxious', 'reason', 'rn', 'urg']"
1159,"['meet', 'new', 'psychiatrist', 'fucking', 'scared', 'anxi']"
1160,"['tired', 'sad', 'walk', 'talked', 'ed', 'hotline', 'earlier', 'bc', 'feel', 'conflicted', 'anxious', 'probably', 'gonna', 'watch', 'youtube', 'curl', 'ball', 'i', 'will', 'probably', 'feel', 'bit', 'better', 'lat']"
1161,"['regret', 'reactivating', 'im', 'super', 'anxious', 'worth']"
1162,"['i', 'stopped', 'long', 'ago', 'bc', 'i', 'like', 'i', 'post', 'selfie', 'i', 'feel', 'like', 'it', 'ppl', 'weird', 'stealing', 'ppls', 'pics', 'makes', 'anxi']"
1163,"['work', 'i', 'weekend', 'didnt', 'work', 'favor', 'god', 'im', 'disheartened', 'anxious', 'ppl', 'adult']"
1164,"['9', 'years', 'old', 'ride', 'bike', 'outside', 'hours', 'im', 'anxious', 'walk', 'street', 'bc', 'think', 'looking', 'laughing', 'me', 'walking', 'doesnt', 'sense', 'anyways', 'ill', 'stay', 'insid']"
1165,"['a', 'room', 'people', 'anxious', 'mingle', 'my', 'brain', 'yells', 'me', 'its', 'perfect', 'time', 'to', 'existential', 'bodys', 'rental', 'push', 'back', 'tell', 'im', 'fine', 'more', 'people', 'up', 'i', 'think', 'i', 'throw', 'go', 'fresh', 'air', 'clear', 'mind']"
1166,"['feeling', 'stressed', 'anxious']"
1167,"['seeing', 'stuff', 'moved', 'home', 'moved', 'disheartening', 'have', 'not', 'cried', 'time', 'i', 've', 'angry', 'anxious', 'worried', 'confused', 'today', 'today', 'i', 'm', 'sad']"
1168,"['anxious', 'day']"
1169,"['fuck', 'anxi']"
1170,"['that', 'good', 'suggestion', 'i', 'feeling', 'lot', 'anxious', 'frenetic', 'energy', 'having', 'hard', 'time', 'channeling', 'it', 'some', 'movement', 'helpful']"
1171,"['i', 'speeches', 'class', 'bc', 'im', 'anxious', 'abt', 'presenting', 'bc', 'class', 'overachieving', 'juniors', 'tired', 'work']"
1172,"['i', 'love', 'feel', 'wanted', 'feel', 'connected', 'fam', 'spiritual', 'teacher', 'i', 'feel', 'thats', 'important', 'big', 'study', 'as', 'whos', 'struggled', 'immensely', 'feel', 'worthy', 'anothers', 'presence', 'reassurances', 'like', 'anxious']"
1173,"['sad', 'anxious', '7']"
1174,"['been', 'waiting', 'sample', 'weeks', 'i', 'am', 'anxious', 'i', 'know', 'manu', 'needs', 'time', 'work', 'taken', 'long', 'sampl']"
1175,"['i', 'hate', 'random', 'sad', 'days', 'having', 'heavy', 'heart', 'anxious', 'mind', 'worst']"
1176,"['i', 'anxi']"
1177,"['i', 'feel', 'anxious']"
1178,"['i', 've', 'feeling', 'anxious', 'all', 'day', 'shit', 'tiring', 'bro']"
1179,"['im', 'anxious', 'chest', 'explode', 'stop']"
1180,"['feeling', 'anxi']"
1181,"['positive', 'anxious', 'sick', 'shit', 'declass', 'including', 'happened', 'seized', 'servers', 'start', 'showing', 'people', 'going', 'down']"
1182,"['i', 'hate', 'feeling', 'anxious', 'nooooooooo', 'reason']"
1183,"['making', 'debilitating', 'anxious', 'making', 'hard', 'work', 'like', 'incredibly', 'taxing', 'physical', 'health', 'rn', 'need', 'time', 'process', 'know', 'far', 'consuming', 'anymore', 'info', 'lol']"
1184,"['i', 'need', 'tips', 'i', 'have', 'anxious', 'shy', 'lately', 'i', 'am', 'talking', 'friends', 'bc', 'lt', 'lt']"
1185,"['im', 'anxi']"
1186,"['its', 'pouring', 'raining', 'rn', 'nd', 'makes', 'anxious', 'gfjfhj']"
1187,"['ugh', 'yeah', 'ive', 'tried', 'form', 'partaking', 'makes', 'super', 'anxious', 'disoriented', 'bc', 'nervous', 'disorder', 'i', 'guess', 'i', 'hate', 'i', 'want', 'calm', 'immense', 'pain']"
1188,"['i', 'came', 'st', 'gen', 'immigrants', 'i', 'went', 'yale', 'undergrads', 'camps', 'always', 'anxious', 'focused', 'grades', 'rich', 'spoiled', 'trying', 'woke', 'hated', 'machiavellian', 'completely', 'fake', 'manipulative', 'universally', 'ppl', 'complained', 'true', 'friendships']"
1189,"['way', 'teach', 'students', 'chem', 'lesson', 'calc', 'lesson', 'problem', 'start', 'ask', 'college', 'life', 'anxious', 'thats', 'knowing', 'life', 'work']"
1190,"['fuck', 'man', 'so', 'anxious', 'and', 'scar']"
1191,"['im', 'anxious', 'knew', 'tomorrow', 'exam', 'week', 'start']"
1192,"['thought', 'knew', 'wanted', 'clearly', 'dont']"
1193,"['crying', 'job', 'bc', 'im', 'anxious', 'check']"
1194,"['house', 'im', 'getting', 'anxious', 'fight', 'again', 'i', 'longer', 'tell', 'details', 'im', 'confused', 'whats', 'goal', 'life', 'idk', 'career', 'path', 'im', 'taking', 'i', 'thing', 'i', 'like', 'someone', 'then', 'vanish', 'like', 'week']"
1195,"['eijsnsssks', 'id', 'love', 'to', 'join', 'but', 'my', 'body', 's', 'making', 'me', 'too', 'anxious', 'about', 'myself']"
1196,"['like', 'ive', 'operating', 'assumption', 'wanted', 'painting', 'morning', 'theyre', 'like', 'actually', 'want', 'thats', 'way', 'bigger', 'cost', 'ship', 'im', 'anxious', 'bc', 'idk', 'gonna', 'price', 'like', 'at', 'all']"
1197,"['ahh', 'im', 'anxious', 'morn']"
1198,"['anxious', 'reason']"
1199,['anxiou']
1200,"['alright', 'i', 'anxious', 'today']"
1201,"['hngg', 'need', 'everyday', 'im', 'anxious', 'tim']"
1202,"['im', 'so', 'anxi']"
1203,"['this', 'making', 'anxi']"
1204,"['promoted', 'times', 'imm', 'anxious', 'theyre', 'gonna', 'like', 'dont', 'like', 'anymore', 'hdcbjjdjxkdkkd']"
1205,"['i', 'cannot', 'social', 'interactions', 'anymore', 'especially', 'outside', 'house', 'i', 'will', 'fine', 'out', 'anxious', 'af', 'days', 'i', 'woke', 'horrible', 'headache', 'morning', 'thought', 'this', 'it', 'wholetime', 'i', 'drank', 'calories', 'yesterday', 'cuz', 'i', 'forgot', 'eat']"
1206,"['its', 'use', 'if', 'i', 'try', 'distract', 'thoughts', 'i', 'end', 'getting', 'anxious', 'like', 'going', 'example', 'and', 'i', 'lay', 'bed', 'day', 'i', 'end', 'consumed', 'thoughts', 'i', 'want', 'sleep']"
1207,"['at', 'times', 'completely', 'anxious', 'worry', 'damn', 'much', 'ive', 'scared', 'motherhood', 'atleast', 'tim']"
1208,"['i', 'bad', 'anxiety', 'anticipating', 'things', 'i', 'future', 'i', 'do', 'like', 'i', 'enjoy', 'things', 'time', 'inbetween', 'makes', 'anxious', 'i', 'explain', 'i', 'end', 'canceling', 'bailing', 'non']"
1209,"['let', 'tell', 'you', 'highly', 'anxious', 'person', 'india', 'sure', 'challenge', 'literally', 'population', 'entire', 'country', 'harmonizing', 'city', 'people', 'square', 'mile', 'do', 'understand', 'scale', 'thats', 'like', 'ppl', 'living', 'west']"
1210,"['my', 'tinnitus', 'worse', 'im', 'anxious', 'helpful', 'i', 'anxiety', 'control']"
1211,"['hahaha', 'anxious', 'today', 'hahhahah']"
1212,"['hi', 'took', 'small', 'break', 'bc', 'im', 'wasnt', 'feeling', 'best', 'ive', 'stressed', 'anxious', 'lately', 'im', 'feeling', 'better']"
1213,"['i', 'took', 'week', 'constantly', 'maintaining', 'online', 'classes', 'they', 'fine', 'today', 'i', 'clear', 'headed', 'anxious', 'ready', 'tackle', 'end', 'semester', 'self', 'care', 'important']"
1214,"['i', 'am', 'anxious', 'lyn', 'help']"
1215,"['rlly', 'anxious', 'im', 'anxi']"
1216,"['half', 'tl', 'says', 'midnight', 'local', 'midnight', 'et', 'shot', 'makes', 'anxi']"
1217,"['im', 'veryyyy', 'anxi']"
1218,"['i', 'm', 'stupid', 'anxious', 'reason', 'thank']"
1219,"['im', 'anxi']"
1220,"['i', 'dontt', 'wanna', 'bitchy', 'anxious', 'more', 'so', 'im', 'going', 'try', 'damndest', 'be', 'if', 'energy', 'imma', 'day']"
1221,"['this', 'year', 'hard', 'i', 'experienced', 'loss', 'grief', 'pain', 'but', 'i', 'experienced', 'growth', 'i', 'grown', 'human', 'scholar', 'teacher', 'when', 'i', 'decided', 'teach', 'person', 'i', 'anxious']"
1222,"['time', 'monday', 'one', 'month', 'go', 'anyone', 'feeling', 'stressed', 'anxious', 'food', 'longer', 'appealing']"
1223,"['yooo', 'i', 'wish', 'i', 'interacted', 'more', 'im', 'anxious', 'talk', 'outside', 'group', 'im']"
1224,"['in', 'litetally', 'anxious', 'i', 'shit', 'time', 'i', 'toilet', 'i', 'bc', 'stomach', 'handl']"
1225,"['i', 'fucking', 'hate', 'feeling', 'anxious', 'sick', 'i', 'want', 'mom', 'almost', 'years', 'later', 'hurts', 'like', 'yesterday', 'sometimes']"
1226,"['had', 'worst', 'nights', 'sleep', 'night', 'im', 'legitimately', 'anxious', 'exhausted', 'i', 'havent', 'gotten', 'work', 'which', 'makes', 'things', 'way', 'worse']"
1227,"['feeling', 'anxi']"
1228,"['i', 'swear', 'fucking', 'god', 'do', 'not', 'like', 'ass', 'it', 'is', 'funny', 'procastinator', 'like', 'anxious', 'fail', 'going', 'identity', 'crisis', 'like', 'i', 'm', 'gifted', 'anymore', 'like', 'i', 'i', 'child', 'shit', 'lik']"
1229,"['i', 'need', 'solution', 'anxiety', 'every', 'th', 'th', 'day', 'i', 'start', 'feeling', 'anxious', 'nowhere', 'i', 'able', 'figure', 'triggers', 'it', 'i', 'went', 'counselling', 'woh', 'psychologist', 'chutiya', 'hai', 'book', 'padhne', 'bolti', 'hai', 'yedi']"
1230,"['yall', 'help', 'im', 'anxious', 'bc', 'school', 'rn', 'literally', 'feel', 'like']"
1231,"['i', 'decided', 'week', 'going', 'good', 'week', 'i', 'tired', 'anxious', 'i', 'feel', 'like', 'im', 'going', 'puke', 'im', 'jus', 'gonna', 'lol']"
1232,"['seriously', 'i', 'am', 'kinda', 'anxious', 'afraid']"
1233,"['im', 'anxious', 'reason', 'rn']"
1234,"['yes', 'i', 'feel', 'anxious', 'today', 'like', 'light']"
1235,"['i', 'rush', 'psych', 'ward', 'im', 'followed', 'i', 'anxious', 'uncomfortable', 'thankfully', 'psych', 'nurse', 'lovely', 'like', 'always', 'medicated', 'sure', 'i', 'wait', 'appointment', 'ward', 'theyll', 'it', 'is', 'tim']"
1236,"['i', 'feel', 'like', 'im', 'going', 'anxious', 'wreck', 'i', 'graduate', 'board']"
1237,"['makes', 'anxious', 'bcs', 'actually', 'bacl', 'school', 'like', 'actu']"
1238,"['anxious', 'today']"
1239,"['mine', 'comes', 'form', 'obsession', 'in', 'mind', 'i', 'obsessed', 'something', 'mostly', 'negative', 'as', 'i', 'contemplate', 'it', 'i', 'uncomfortably', 'anxious', 'my', 'reaction', 'simple', 'counting', 'inhales', 'exhales']"
1240,"['help', 'im', 'anxious', 'leave', 'breathing', 'exercis']"
1241,"['im', 'generally', 'anxi']"
1242,"['rgank', 'feel', 'bwtter', 'im', 'getting', 'anxious', 'going', 'school']"
1243,"['i', 'offered', 'type', 'therapy', 'looks', 'short', 'term', 'improvement', 'follow', 'proper', 'relapse', 'plan', 'provided', 'told', 'i', 'no', 'reason', 'anxious', 'multiple', 'health', 'care', 'profession']"
1244,"['i', 'cannot', 'sleep', 'feel', 'anxious', 'hugs', 'need', 'bad']"
1245,"['wheel', 'im', 'anxi']"
1246,"['im', 'fully', 'there', 'with', 'people', 'gate', 'i', 'feel', 'anxious', 'af']"
1247,"['no', 'problem', 'honey', 'i', 'am', 'anxious', 'too']"
1248,"['i', 'miss', 'old', 'normal', 'life', 'nothing', 's', 'new', 'new', 'normal', 'i', 'got', 'sad', 'anxious']"
1249,"['i', 'am', 'getting', 'anxious', 'asf', 'fvck', 'argh']"
1250,"['the', 'time', 'come', 'to', 'talk', 'people', 'i', 'do', 'not', 'know', 'tell', 'anxious', 'i', 'already']"
1251,"['while', 'does', 'not', 'bother', 'me', 'i', 'socially', 'isolated', 'outside', 'internet', 'i', 'feel', 'like', 'i', 'more', 'i', 'know', 'people', 'use', 'hand', 'few', 'things', 'anxious', 'showing', 'good', 'i', 'do', 'not', 'know', 'person', 'autism', 'mood', 'i', 'guess']"
1252,"['like', 'doyoung', 'i', 'dont', 'let', 'im', 'having', 'hard', 'time', 'actually', 'it', 'is', 'do', 'not', 'want', 'tell', 'stories', 'likely', 'want', 'people', 'anxi']"
1253,"['good', 'morning', 'im', 'anxious', 'ill', 'ok']"
1254,"['cuz', 'i', 'm', 'anxious', 'pretending', 'anxious', 'trying', 'tell', 'fine', 'worry', 'myself', 'bruh', 'what', 'is', 'go']"
1255,"['actual', 'fk', 'wrong', 'today', 'i', 've', 'anxious', 'day', 'tried', 'best', 'reduce', 'it', 'went', 'times', 'comes', 'quickly', 'plus', 'times', 'laughing', 'internally', 'hard', 'like', 'sum', 'crazy', 'asshole', 'idfk', 'what', 'is', 'cause', 'that']"
1256,"['ok', 'im', 'gonna', 'ia', 'starting', 'tom', 'longer', 'sorry', 'im', 'feeling', 'uneasy', 'anxious', 'pressured', 'personal', 'reasons', 'kinda', 'getting', 'heavily', 'ill', 'im', 'feeling', 'better', 'school', 'starting', 'soon', 'too']"
1257,"['i', 'cannot', 'concentrate', 'work', 'today', 'i', 'am', 'anxious', 'oh', 'god']"
1258,"['its', 'monday', 'weather', 'sucks', 'im', 'anxious']"
1259,"['she', 'is', 'annoying', 'honestly', 'making', 'anxious', 'everytime', 'near', 'let', 'talk']"
1260,"['like', 'bad', 'happening', 'im', 'anxi']"
1261,"['ive', 'feeling', 'anxious', 'days', 'now']"
1262,"['why', 'i', 'anxi']"
1263,"['that', 's', 'way', 'calm', 'stop', 'feeling', 'anxi']"
1264,"['right', 'i', 'hated', 'depression', 'having', 'lived', 'virtually', 'entire', 'life', 'i', 'sort', 'it', 'anxiety', 'fuck', 'that', 'i', 'do', 'not', 'know', 'i', 'anxious', 'i', 'have', 'learned', 'lot', 'frankly', 'i', 'feel', 'like', 'complete', 'asshole', 'doubting', 'people', 'before']"
1265,"['i', 'wanna', 'stop', 'anxious', 'ajaajajajajaja', 'h']"
1266,"['feeling', 'anxious', 'shitty', 'lately', 'seeing', 'notif', 'yoongi', 'tear', 'immediately', 'man']"
1267,"['am', 'i', 'nauseous', 'cause', 'im', 'anxious', 'anxious', 'cause', 'im', 'nauseous']"
1268,"['good', 'morning', 'guys', 'head', 'feels', 'bid', 'stiff', 'morning', 'hopefully', 'today', 'i', 'will', 'not', 'black', 'pilled', 'sad', 'anxious', 'i', 'yesterday']"
1269,"['the', 'i', 'care', 'anxious', 'i']"
1270,"['anxious', 'future', 'career', 'planning', 'dream', 'job', 'want', 'work', 'in', 'there', 'idk']"
1271,"['god', 'im', 'anxious', 'h']"
1272,"['dont', 'mind', 'posting', 'useless', 'pictures', 'im', 'v', 'anxious']"
1273,"['im', 'feeling', 'anxi']"
1274,"['thing', 'pick', 'skin', 'literally', 'bandaids', 'fingers', 'pick', 'helps', 'time', 'struggle', 'usually', 'bandaids', 'feel', 'anxious', 'ur', 'fingers', 'busy', 'like', 'writ']"
1275,"['so', 'basically', 'i', 'thing', 'called', 'tremor', 'it', 'is', 'latin', 'means', 'shaking', 'basically', 'happens', 'sometimes', 'i', 'will', 'not', 'notice', 'shake', 'that', 's', 'good', 'tests', 'cause', 'i', 'im', 'excited', 'stressed', 'anxi']"
1276,"['its', 'strange', 'though', 'despite', 'pretty', 'anxious', 'i', 'kind', 'lived', 'edge', 'free', 'some', 'reckless']"
1277,"['thought', 'people', 'hurt', 'watching', 'friends', 'scarily', 'lonely', 'makes', 'anxious', 'pretend', 'lik']"
1278,"['im', 'heated', 'anxious', 'hey', 'hey', 'hey']"
1279,"['used', 'enjoy', 'joining', 'organization', 'stuff', 'lately', 'things', 'kinda', 'hectic', 'stressing', 'out', 'i', 'sleep', 'feeling', 'anxious', 'i', 'took', 'step', 'try', 'sort', 'things', 'one', 'looking', 'forward', 'things', 'track', 'start', 'working', 'back']"
1280,"['anxious', 'restless']"
1281,"['no', 'idea', 'it', 'is', 'i', 'bad', 'dream', 'night', 'what', 'i', 'woke', 'anxious', 'annoyed', 'morning']"
1282,"['i', 'zero', 'idea', 'i', 'am', 'going', 'live', 'university']"
1283,"['believe', 'december', 'tomorrow', 'wtf', 'actually', 'making', 'anxious', 'bc', 'feel', 'like', 'everything', 's', 'moving', 'fast', 'havent', 'single', 'thing', 'quarantine', 'like', 'havent', 'changed', 'all', 'fact', 'mental', 'health', 'got', 'worst', 'lol']"
1284,"['fuck', 'im', 'anxious', 'literally', 'reason', 'lol']"
1285,"['wtf', 'i', 'thought', 'were', 'either', 'way', 'worst', 'advise', 'anxious', 'ass']"
1286,"['ever', 'hella', 'anxious', 'dont', 'know', 'whats', 'wrong', 'feel', 'like', 'wrong', 'so', 'triple', 'check', 'calm', 'feeling', 'ultimately', 'fail', 'feel', 'anxious', 'hate', 'that']"
1287,"['rain', 'wind', 'anxiety', 'like', 'listening', 'audio', 'nice', 'damn', 'i', 'have', 'grown', 'anxious', 'years', 'it', 'is', 'windy', 'rainy', 'outside', 'house', 'not', 'fan', '10']"
1288,"['wish', 'wasn', 't', 'anxious', 'fuck', 'actually', 'talk', 'people', 'wanna', 'talk']"
1289,"['fr', 'im', 'anxious', 'gdjdbd']"
